"date","lat","long","hour","temp","humidity","dew","precip","precipprob","windspeed","winddir","conditions"
"2023-04-07",144.96,-37.81,17,63.1,63.77,50.7,0,0,8.3,358,"Partially cloudy"
"2023-04-07",144.96,-37.81,18,61.6,69.84,51.7,0,0,6.8,357,"Partially cloudy"
"2023-04-07",144.96,-37.81,19,60.6,75.38,52.8,0,0,6.7,342,"Overcast"
"2023-04-07",144.96,-37.81,20,59.7,81.97,54.2,0,0,4.6,16,"Overcast"
"2023-04-07",144.96,-37.81,21,59.8,83.62,54.8,0,0,0.8,267,"Overcast"
"2023-04-07",144.96,-37.81,22,59.5,89.4,56.4,0,0,1.2,226,"Overcast"
"2023-04-07",144.96,-37.81,23,61.1,95.02,59.7,0,0,6.1,228,"Overcast"
"2023-04-08",138.6,-34.93,0,58.7,85.38,54.4,0,0,5.7,192,"Overcast"
"2023-04-08",138.6,-34.93,1,58.2,86.38,54.1,0,0,6,170,"Overcast"
"2023-04-08",138.6,-34.93,2,56.9,90.25,54.1,0,0,3.1,179,"Partially cloudy"
"2023-04-08",138.6,-34.93,3,57.8,89.17,54.6,0,0,4.1,182,"Overcast"
"2023-04-08",138.6,-34.93,4,59.3,83.57,54.3,0,0,8.9,238,"Partially cloudy"
"2023-04-08",138.6,-34.93,5,59.5,84.78,55,0,0,12,267,"Partially cloudy"
"2023-04-08",138.6,-34.93,6,59.2,87.06,55.3,0,0,12.1,258,"Partially cloudy"
"2023-04-08",138.6,-34.93,7,58.9,89.19,55.7,0,0,10.3,204,"Partially cloudy"
"2023-04-08",138.6,-34.93,8,60.2,79.85,54,0,0,15.5,217,"Partially cloudy"
"2023-04-08",138.6,-34.93,9,60.5,74.27,52.2,0.157,100,16.7,218,"Rain"
"2023-04-08",138.6,-34.93,10,61.6,65.38,49.9,0,0,16.1,221,"Partially cloudy"
"2023-04-08",138.6,-34.93,11,62.9,60.69,49.1,0,0,16.4,233,"Partially cloudy"
"2023-04-08",138.6,-34.93,12,61.5,68.26,50.9,0,0,13.1,232,"Clear"
"2023-04-08",138.6,-34.93,13,61.9,67.66,51.1,0,0,15.9,241,"Partially cloudy"
"2023-04-08",138.6,-34.93,14,62,68.09,51.3,0,0,15,241,"Overcast"
"2023-04-08",138.6,-34.93,15,61.2,71,51.7,0,0,12.7,229,"Overcast"
"2023-04-08",138.6,-34.93,16,61.5,68.23,50.9,0,0,12.4,222,"Overcast"
"2023-04-08",138.6,-34.93,17,60.3,70.74,50.7,0,0,10.4,235,"Partially cloudy"
"2023-04-08",138.6,-34.93,18,59.7,73.5,51.2,0,0,12.3,220,"Overcast"
"2023-04-08",138.6,-34.93,19,59.2,72.37,50.3,0,0,11.4,224,"Overcast"
"2023-04-08",138.6,-34.93,20,57.2,81.92,51.7,0.003,100,8.7,202,"Rain, Partially cloudy"
"2023-04-08",138.6,-34.93,21,56.8,86.85,52.9,0,0,12.4,203,"Clear"
"2023-04-08",138.6,-34.93,22,55.9,92.62,53.8,0,0,6.9,206,"Overcast"
"2023-04-08",138.6,-34.93,23,55.8,87.62,52.2,0,0,7.9,203,"Overcast"
"2023-04-08",144.96,-37.81,0,60.4,88.86,57.1,0,0,11.2,216,"Overcast"
"2023-04-08",144.96,-37.81,1,60.1,88.14,56.5,0,0,6.8,251,"Overcast"
"2023-04-08",144.96,-37.81,2,59.3,88.68,56,0,0,7.8,256,"Overcast"
"2023-04-08",144.96,-37.81,3,59.3,87.62,55.7,0.188,100,7.8,260,"Rain, Overcast"
"2023-04-08",144.96,-37.81,4,58.5,94.78,57,0,0,8,245,"Overcast"
"2023-04-08",144.96,-37.81,5,58.1,96.4,57.1,0,0,8.4,217,"Overcast"
"2023-04-08",144.96,-37.81,6,57.6,94.12,55.9,0,0,6.4,239,"Partially cloudy"
"2023-04-08",144.96,-37.81,7,56.6,88.02,53.1,0,0,6.8,256,"Overcast"
"2023-04-08",144.96,-37.81,8,57.3,83.36,52.3,0,0,6.3,268,"Partially cloudy"
"2023-04-08",144.96,-37.81,9,58.4,83.26,53.3,0.039,100,8.8,268,"Rain, Overcast"
"2023-04-08",144.96,-37.81,10,60.7,82.03,55.1,0,0,8.8,265,"Partially cloudy"
"2023-04-08",144.96,-37.81,11,60.6,66.65,49.4,0,0,10.3,241,"Partially cloudy"
"2023-04-08",144.96,-37.81,12,61.9,61.48,48.5,0,0,9.4,225,"Overcast"
"2023-04-08",144.96,-37.81,13,60.7,65.14,49,0,0,9.6,230,"Overcast"
"2023-04-08",144.96,-37.81,14,62.9,58.82,48.3,0,0,8.6,209,"Overcast"
"2023-04-08",144.96,-37.81,15,59.5,73.7,51.1,0.013,100,10.8,217,"Rain, Overcast"
"2023-04-08",144.96,-37.81,16,58.3,85.24,53.9,0,0,10.7,256,"Overcast"
"2023-04-08",144.96,-37.81,17,57.9,86.26,53.8,0,0,7,215,"Partially cloudy"
"2023-04-08",144.96,-37.81,18,57.8,76.5,50.5,0,0,8.1,215,"Overcast"
"2023-04-08",144.96,-37.81,19,56.2,79.32,49.8,0,0,9.3,214,"Partially cloudy"
"2023-04-08",144.96,-37.81,20,55.3,77.35,48.3,0,0,7.4,257,"Clear"
"2023-04-08",144.96,-37.81,21,55.1,74.35,47,0.146,100,8.5,273,"Rain, Partially cloudy"
"2023-04-08",144.96,-37.81,22,54.6,71.73,45.7,0,0,8.5,262,"Overcast"
"2023-04-08",144.96,-37.81,23,53.7,77.57,46.9,0,0,7,251,"Overcast"
"2023-04-08",144.96,-37.81,0,60.4,88.86,57.1,0,0,11.2,216,"Overcast"
"2023-04-08",144.96,-37.81,1,60.1,88.14,56.5,0,0,6.8,251,"Overcast"
"2023-04-08",144.96,-37.81,2,59.3,88.68,56,0,0,7.8,256,"Overcast"
"2023-04-08",144.96,-37.81,3,59.3,87.62,55.7,0.188,100,7.8,260,"Rain, Overcast"
"2023-04-08",144.96,-37.81,4,58.5,94.78,57,0,0,8,245,"Overcast"
"2023-04-08",144.96,-37.81,5,58.1,96.4,57.1,0,0,8.4,217,"Overcast"
"2023-04-08",144.96,-37.81,6,57.6,94.12,55.9,0,0,6.4,239,"Partially cloudy"
"2023-04-08",144.96,-37.81,7,56.6,88.02,53.1,0,0,6.8,256,"Overcast"
"2023-04-08",144.96,-37.81,8,57.3,83.36,52.3,0,0,6.3,268,"Partially cloudy"
"2023-04-08",144.96,-37.81,9,58.4,83.26,53.3,0.039,100,8.8,268,"Rain, Overcast"
"2023-04-08",144.96,-37.81,10,60.7,82.03,55.1,0,0,8.8,265,"Partially cloudy"
"2023-04-08",144.96,-37.81,11,60.6,66.65,49.4,0,0,10.3,241,"Partially cloudy"
"2023-04-08",144.96,-37.81,12,61.9,61.48,48.5,0,0,9.4,225,"Overcast"
"2023-04-08",144.96,-37.81,13,60.7,65.14,49,0,0,9.6,230,"Overcast"
"2023-04-08",144.96,-37.81,14,62.9,58.82,48.3,0,0,8.6,209,"Overcast"
"2023-04-08",144.96,-37.81,15,59.5,73.7,51.1,0.013,100,10.8,217,"Rain, Overcast"
"2023-04-08",144.96,-37.81,16,58.3,85.24,53.9,0,0,10.7,256,"Overcast"
"2023-04-08",144.96,-37.81,17,57.9,86.26,53.8,0,0,7,215,"Partially cloudy"
"2023-04-08",144.96,-37.81,18,57.8,76.5,50.5,0,0,8.1,215,"Overcast"
"2023-04-08",144.96,-37.81,19,56.2,79.32,49.8,0,0,9.3,214,"Partially cloudy"
"2023-04-08",144.96,-37.81,20,55.3,77.35,48.3,0,0,7.4,257,"Clear"
"2023-04-08",144.96,-37.81,21,55.1,74.35,47,0.146,100,8.5,273,"Rain, Partially cloudy"
"2023-04-08",144.96,-37.81,22,54.6,71.73,45.7,0,0,8.5,262,"Overcast"
"2023-04-08",144.96,-37.81,23,53.7,77.57,46.9,0,0,7,251,"Overcast"
"2023-04-08",151.21,-33.87,0,63.4,75.05,55.3,0,0,5.2,256,"Clear"
"2023-04-08",151.21,-33.87,1,61.3,88.56,57.9,0,0,4.8,285,"Clear"
"2023-04-08",151.21,-33.87,2,59.6,89.48,56.5,0,0,3.5,310,"Clear"
"2023-04-08",151.21,-33.87,3,60,83.87,55.1,0.028,100,4.1,317,"Rain"
"2023-04-08",151.21,-33.87,4,59.9,77.66,52.9,0,0,5.6,309,"Clear"
"2023-04-08",151.21,-33.87,5,59.8,78.09,53,0,0,6.9,312,"Clear"
"2023-04-08",151.21,-33.87,6,60.2,76.67,52.8,0,0,7.6,301,"Partially cloudy"
"2023-04-08",151.21,-33.87,7,61.5,76.88,54.2,0,0,6.4,264,"Partially cloudy"
"2023-04-08",151.21,-33.87,8,62.3,73.34,53.6,0,0,12.5,268,"Clear"
"2023-04-08",151.21,-33.87,9,66.6,61.95,53.2,0,0,15.4,261,"Partially cloudy"
"2023-04-08",151.21,-33.87,10,70.1,53.49,52.4,0,0,16.1,266,"Clear"
"2023-04-08",151.21,-33.87,11,71.8,47.59,50.8,0,0,16.8,254,"Partially cloudy"
"2023-04-08",151.21,-33.87,12,74.3,47.89,53.3,0,0,16.7,263,"Clear"
"2023-04-08",151.21,-33.87,13,75.8,43.47,52,0,0,17.3,252,"Clear"
"2023-04-08",151.21,-33.87,14,75.1,43.66,51.5,0,0,19.5,254,"Partially cloudy"
"2023-04-08",151.21,-33.87,15,74.4,41.66,49.6,0,0,18.9,266,"Partially cloudy"
"2023-04-08",151.21,-33.87,16,71.5,44.42,48.7,0,0,17.9,255,"Clear"
"2023-04-08",151.21,-33.87,17,70.9,45.16,48.6,0,0,18.2,254,"Clear"
"2023-04-08",151.21,-33.87,18,68.6,48.81,48.6,0,0,15,262,"Clear"
"2023-04-08",151.21,-33.87,19,67.2,51.12,48.5,0,0,16.9,268,"Clear"
"2023-04-08",151.21,-33.87,20,66,54.84,49.3,0,0,14.6,275,"Clear"
"2023-04-08",151.21,-33.87,21,65.1,54.13,48.1,0,0,15.5,275,"Clear"
"2023-04-08",151.21,-33.87,22,64.7,52.8,47.1,0,0,15,274,"Clear"
"2023-04-08",151.21,-33.87,23,63.8,51.43,45.5,0,0,11.8,282,"Clear"
"2023-04-09",144.96,-37.81,0,52.6,80.89,46.9,0,0,6.8,258,"Overcast"
"2023-04-09",144.96,-37.81,1,52.6,80.69,46.8,0,0,7.6,245,"Overcast"
"2023-04-09",144.96,-37.81,2,51,84.12,46.4,0,0,6.4,249,"Overcast"
"2023-04-09",144.96,-37.81,3,51.4,85.08,47.1,0.075,100,7.6,256,"Rain, Overcast"
"2023-04-09",144.96,-37.81,4,51.2,82.94,46.2,0,0,8.7,261,"Overcast"
"2023-04-09",144.96,-37.81,5,51.6,80.47,45.8,0,0,6.9,266,"Overcast"
"2023-04-09",144.96,-37.81,6,51.7,78.92,45.3,0,0,7.1,257,"Overcast"
"2023-04-09",144.96,-37.81,7,52.2,77.36,45.3,0,0,8.7,262,"Overcast"
"2023-04-09",144.96,-37.81,8,51.7,82.16,46.4,0,0,8.2,256,"Overcast"
"2023-04-09",144.96,-37.81,9,52.8,86.55,48.9,0.002,100,7.7,257,"Rain, Overcast"
"2023-04-09",144.96,-37.81,10,53,84.95,48.6,0,0,8,249,"Overcast"
"2023-04-09",144.96,-37.81,11,53.6,80.09,47.6,0,0,8.7,228,"Overcast"
"2023-04-09",144.96,-37.81,12,55.1,78.78,48.6,0,0,7.3,260,"Partially cloudy"
"2023-04-09",144.96,-37.81,13,54.8,78.92,48.3,0,0,10.6,195,"Overcast"
"2023-04-09",144.96,-37.81,14,57.4,63.6,45.2,0,0,11.4,198,"Overcast"
"2023-04-09",144.96,-37.81,15,57.4,60.32,43.8,0.103,100,11.6,201,"Rain, Overcast"
"2023-04-09",144.96,-37.81,16,57.8,59.98,44,0,0,11.9,198,"Overcast"
"2023-04-09",144.96,-37.81,17,56.4,68.26,46.1,0,0,10.7,202,"Overcast"
"2023-04-09",144.96,-37.81,18,55.2,70.2,45.7,0,0,11.6,202,"Overcast"
"2023-04-09",144.96,-37.81,19,55,70.49,45.6,0,0,6.2,230,"Overcast"
"2023-04-09",144.96,-37.81,20,55,68.9,45,0,0,8.6,211,"Overcast"
"2023-04-09",144.96,-37.81,21,53.7,74.65,45.8,0.004,100,7.6,269,"Rain, Overcast"
"2023-04-09",144.96,-37.81,22,52.1,85.75,48,0,0,6.8,216,"Overcast"
"2023-04-09",144.96,-37.81,23,50.1,95.83,48.9,0,0,6.9,261,"Overcast"
"2023-04-09",122.25,-18,0,85.6,83.98,80.2,0,0,6.9,240,"Overcast"
"2023-04-09",122.25,-18,1,85.6,80.82,79.1,0,0,6.9,230,"Overcast"
"2023-04-09",122.25,-18,2,84.3,84.4,79.1,0,0,5.8,220,"Overcast"
"2023-04-09",122.25,-18,3,84.2,84.64,79.1,0,0,5.8,220,"Overcast"
"2023-04-09",122.25,-18,4,84.3,89,80.7,0,0,5.8,200,"Partially cloudy"
"2023-04-09",122.25,-18,5,83.8,90.82,80.9,0,0,6.9,180,"Partially cloudy"
"2023-04-09",122.25,-18,6,82.5,92.95,80.2,0,0,5.8,175,"Overcast"
"2023-04-09",122.25,-18,7,84,88.98,80.4,0,0,5.8,170,"Overcast"
"2023-04-09",122.25,-18,8,84.8,85.43,80,0,0,8.1,170,"Overcast"
"2023-04-09",122.25,-18,9,85.6,81.05,79.1,0,0,10.3,170,"Overcast"
"2023-04-09",122.25,-18,10,87.4,80.24,80.6,0,0,9.2,160,"Overcast"
"2023-04-09",122.25,-18,11,89.2,70.41,78.4,0,0,8.1,190,"Overcast"
"2023-04-09",122.25,-18,12,91,60.12,75.3,0,0,5.8,200,"Overcast"
"2023-04-09",122.25,-18,13,91.5,66.2,78.6,0,0,9.2,250,"Overcast"
"2023-04-09",122.25,-18,14,91.7,66.81,79.1,0,0,8.1,270,"Overcast"
"2023-04-09",122.25,-18,15,91.5,70.64,80.6,0,0,10.3,260,"Overcast"
"2023-04-09",122.25,-18,16,91,71.63,80.6,0,0,10.3,260,"Overcast"
"2023-04-09",122.25,-18,17,88.1,79.35,80.9,0,0,10.3,260,"Overcast"
"2023-04-09",122.25,-18,18,87.4,80.94,80.9,0,0,9.2,250,"Overcast"
"2023-04-09",122.25,-18,19,87.4,80.7,80.7,0,0,8.1,250,"Overcast"
"2023-04-09",122.25,-18,20,86.6,83.06,80.9,0,0,6.9,240,"Overcast"
"2023-04-09",122.25,-18,21,86.1,84.5,80.9,0,0,5.8,240,"Overcast"
"2023-04-09",122.25,-18,22,86,84.25,80.7,0,0,5.8,230,"Overcast"
"2023-04-09",122.25,-18,23,85.6,85.72,80.9,0,0,4.7,230,"Overcast"
"2023-04-10",144.96,-37.81,0,50.3,95.76,49.1,0,0,5.7,262,"Partially cloudy"
"2023-04-10",144.96,-37.81,1,50.4,94.82,49,0,0,7.7,262,"Overcast"
"2023-04-10",144.96,-37.81,2,50.6,97.34,49.9,0,0,6.7,260,"Overcast"
"2023-04-10",144.96,-37.81,3,50.6,94.7,49.2,0.314,100,8.5,249,"Rain, Partially cloudy"
"2023-04-10",144.96,-37.81,4,50.4,95.56,49.2,0,0,7,227,"Overcast"
"2023-04-10",144.96,-37.81,5,51.1,95.1,49.7,0,0,5.9,290,"Overcast"
"2023-04-10",144.96,-37.81,6,50.8,94.72,49.3,0,0,6.1,253,"Overcast"
"2023-04-10",144.96,-37.81,7,52.3,85.39,48,0,0,6.2,199,"Overcast"
"2023-04-10",144.96,-37.81,8,53.8,78.46,47.3,0,0,6.2,188,"Overcast"
"2023-04-10",144.96,-37.81,9,55.1,75.62,47.6,0.008,100,9.3,187,"Rain, Overcast"
"2023-04-10",144.96,-37.81,10,54.4,84.05,49.7,0,0,7.3,188,"Overcast"
"2023-04-10",144.96,-37.81,11,55.8,76.35,48.5,0,0,8.4,201,"Overcast"
"2023-04-10",144.96,-37.81,12,56.9,72.3,48,0,0,9.3,195,"Partially cloudy"
"2023-04-10",144.96,-37.81,13,57.9,68.62,47.7,0,0,10.4,194,"Partially cloudy"
"2023-04-10",144.96,-37.81,14,57.9,63.63,45.6,0,0,9,191,"Overcast"
"2023-04-10",144.96,-37.81,15,58.5,65.69,47.1,0.014,100,8.8,191,"Rain, Overcast"
"2023-04-10",144.96,-37.81,16,57.9,66.06,46.7,0,0,8.9,193,"Overcast"
"2023-04-10",144.96,-37.81,17,55.6,79.31,49.3,0,0,7.7,191,"Overcast"
"2023-04-10",144.96,-37.81,18,56.3,76.53,49,0,0,6.9,222,"Partially cloudy"
"2023-04-10",144.96,-37.81,19,56.2,78.71,49.7,0,0,6.2,246,"Overcast"
"2023-04-10",144.96,-37.81,20,54.5,91.92,52.2,0,0,4.1,221,"Overcast"
"2023-04-10",144.96,-37.81,21,54.1,93.41,52.2,0.035,100,5.3,206,"Rain, Overcast"
"2023-04-10",144.96,-37.81,22,53.7,92.54,51.6,0,0,5.3,200,"Overcast"
"2023-04-10",144.96,-37.81,23,53.6,93.42,51.7,0,0,3.1,218,"Partially cloudy"
"2023-04-13",138.6,-34.93,0,57.7,65.06,46,0,0,6.9,213,"Clear"
"2023-04-13",138.6,-34.93,1,57.4,68.61,47.1,0,0,6,188,"Clear"
"2023-04-13",138.6,-34.93,2,56,70.14,46.4,0,0,5.9,182,"Overcast"
"2023-04-13",138.6,-34.93,3,56,71.32,46.9,0,0,4.6,188,"Clear"
"2023-04-13",138.6,-34.93,4,56.1,70.23,46.5,0,0,5.5,183,"Clear"
"2023-04-13",138.6,-34.93,5,56.3,70.43,46.8,0,0,5,186,"Overcast"
"2023-04-13",138.6,-34.93,6,57.3,69.53,47.4,0,0,4.6,195,"Clear"
"2023-04-13",138.6,-34.93,7,57.4,69.72,47.6,0,0,5.5,189,"Clear"
"2023-04-13",138.6,-34.93,8,59.3,64.54,47.3,0,0,9.7,171,"Overcast"
"2023-04-13",138.6,-34.93,9,60.3,65.89,48.8,0,0,8,180,"Clear"
"2023-04-13",138.6,-34.93,10,60.6,65.5,48.9,0,0,7.8,200,"Partially cloudy"
"2023-04-13",138.6,-34.93,11,62,64.25,49.8,0,0,9,221,"Overcast"
"2023-04-13",138.6,-34.93,12,59.9,68.47,49.5,0,0,4.3,197,"Partially cloudy"
"2023-04-13",138.6,-34.93,13,62.7,63.84,50.3,0,0,8.3,222,"Partially cloudy"
"2023-04-13",138.6,-34.93,14,63.7,63.96,51.3,0,0,9.2,212,"Partially cloudy"
"2023-04-13",138.6,-34.93,15,63.8,65.09,51.9,0,0,9.2,200,"Clear"
"2023-04-13",138.6,-34.93,16,63.4,68.7,52.9,0,0,10.6,205,"Clear"
"2023-04-13",138.6,-34.93,17,60.4,74.78,52.4,0,0,5.9,184,"Partially cloudy"
"2023-04-13",138.6,-34.93,18,59.8,72.8,51.1,0,0,7.8,118,"Clear"
"2023-04-13",138.6,-34.93,19,58.7,75.06,50.8,0,0,7.1,108,"Clear"
"2023-04-13",138.6,-34.93,20,56.5,80.87,50.7,0,0,2.1,82,"Clear"
"2023-04-13",138.6,-34.93,21,55.8,83.32,50.9,0,0,4.5,15,"Clear"
"2023-04-13",138.6,-34.93,22,53.6,87.88,50.1,0,0,1.8,88,"Clear"
"2023-04-13",138.6,-34.93,23,52,89.84,49.1,0,0,1.7,53,"Clear"
"2023-04-14",122.25,-18,0,78.9,94.79,77.3,0,0,6.9,20,"Overcast"
"2023-04-14",122.25,-18,1,80.2,90.15,77.1,0,0,8.1,10,"Partially cloudy"
"2023-04-14",122.25,-18,2,79.1,93.68,77.1,0,0,5.8,20,"Partially cloudy"
"2023-04-14",122.25,-18,3,83.8,78.8,76.6,0,0,12.8,330,"Overcast"
"2023-04-14",122.25,-18,4,84,75.57,75.5,0,0,13.9,320,"Partially cloudy"
"2023-04-14",122.25,-18,5,83.8,76.01,75.5,0,0,12.8,330,"Partially cloudy"
"2023-04-14",122.25,-18,6,83.8,79.5,76.8,0,0,13.9,330,"Partially cloudy"
"2023-04-14",122.25,-18,7,83.8,76.01,75.5,0,0,13.9,340,"Overcast"
"2023-04-14",122.25,-18,8,85.6,74.6,76.6,0,0,16.1,340,"Partially cloudy"
"2023-04-14",122.25,-18,9,85.7,73.28,76.2,0,0,15,340,"Overcast"
"2023-04-14",122.25,-18,10,86.6,69.52,75.5,0,0,17.2,340,"Overcast"
"2023-04-14",122.25,-18,11,87.2,71.26,76.7,0,0,16.1,330,"Overcast"
"2023-04-14",122.25,-18,12,87.8,66.58,75.3,0,0,16.1,330,"Partially cloudy"
"2023-04-14",122.25,-18,13,88.4,71.81,78.2,0,0,15,320,"Overcast"
"2023-04-14",122.25,-18,14,87.2,73.41,77.6,0,0,17.2,330,"Partially cloudy"
"2023-04-14",122.25,-18,15,87.4,71.92,77.3,0,0,13.9,320,"Overcast"
"2023-04-14",122.25,-18,16,85.8,75.28,77.1,0,0,15,310,"Overcast"
"2023-04-14",122.25,-18,17,84,78.34,76.6,0,0,11.4,320,"Overcast"
"2023-04-14",122.25,-18,18,83.8,79.5,76.8,0,0,10.3,310,"Overcast"
"2023-04-14",122.25,-18,19,83.8,80.21,77.1,0,0,10.3,310,"Overcast"
"2023-04-14",122.25,-18,20,83.8,80.69,77.3,0,0,10.3,310,"Partially cloudy"
"2023-04-14",122.25,-18,21,83.8,83.63,78.4,0,0,10.3,310,"Partially cloudy"
"2023-04-14",122.25,-18,22,83.8,83.88,78.4,0,0,9.2,310,"Overcast"
"2023-04-14",122.25,-18,23,83.8,84.12,78.4,0,0,8.1,310,"Partially cloudy"
"2023-04-14",144.96,-37.81,0,56.2,93.38,54.4,0,0,2,314,"Clear"
"2023-04-14",144.96,-37.81,1,54.6,98.35,54.1,0,0,0.6,321,"Clear"
"2023-04-14",144.96,-37.81,2,53.3,99.72,53.2,0,0,0.9,311,"Clear"
"2023-04-14",144.96,-37.81,3,52.2,99.6,52.1,0,0,0.8,322,"Clear"
"2023-04-14",144.96,-37.81,4,51.4,99.95,51.4,0,0,0.5,308,"Clear"
"2023-04-14",144.96,-37.81,5,51.9,99.92,51.9,0,0,4.4,19,"Clear"
"2023-04-14",144.96,-37.81,6,52.2,99.9,52.2,0,0,3.3,345,"Partially cloudy"
"2023-04-14",144.96,-37.81,7,53.1,99.89,53.1,0,0,3.2,39,"Clear"
"2023-04-14",144.96,-37.81,8,55.1,97.77,54.5,0,0,4.3,32,"Clear"
"2023-04-14",144.96,-37.81,9,57,94.58,55.4,0,0,5.3,40,"Overcast"
"2023-04-14",144.96,-37.81,10,57.3,92.3,55.1,0,0,5.6,52,"Clear"
"2023-04-14",144.96,-37.81,11,62,78.93,55.4,0,0,3.5,1,"Clear"
"2023-04-14",144.96,-37.81,12,67.6,65.18,55.5,0,0,3.7,60,"Clear"
"2023-04-14",144.96,-37.81,13,72.3,56.24,55.8,0,0,4.2,31,"Clear"
"2023-04-14",144.96,-37.81,14,74.9,51.07,55.6,0,0,6.1,4,"Clear"
"2023-04-14",144.96,-37.81,15,76,44.72,53,0,0,7.3,15,"Partially cloudy"
"2023-04-14",144.96,-37.81,16,75.4,45.86,53.1,0,0,6.5,37,"Clear"
"2023-04-14",144.96,-37.81,17,74.1,45.81,51.9,0,0,6.9,14,"Clear"
"2023-04-14",144.96,-37.81,18,71,52.33,52.6,0,0,3.8,48,"Partially cloudy"
"2023-04-14",144.96,-37.81,19,67.3,63.49,54.5,0,0,1.5,51,"Overcast"
"2023-04-14",144.96,-37.81,20,65.3,66.71,53.9,0,0,2.8,12,"Overcast"
"2023-04-14",144.96,-37.81,21,63,72.71,54.1,0,0,1.1,21,"Partially cloudy"
"2023-04-14",144.96,-37.81,22,61.8,75.33,54,0,0,5.4,13,"Clear"
"2023-04-14",144.96,-37.81,23,60.8,78.36,54,0,0,5.6,23,"Overcast"
"2023-04-15",153.02,-27.46,0,65.5,70.58,55.7,0,0,1,185,"Clear"
"2023-04-15",153.02,-27.46,1,65.4,72.4,56.3,0,0,3,236,"Clear"
"2023-04-15",153.02,-27.46,2,64.5,75.79,56.7,0,0,2.4,249,"Clear"
"2023-04-15",153.02,-27.46,3,63.2,81.14,57.3,0,0,3.1,220,"Clear"
"2023-04-15",153.02,-27.46,4,62.7,81.37,56.9,0,0,3.3,208,"Clear"
"2023-04-15",153.02,-27.46,5,61.9,81.94,56.3,0,0,3.1,226,"Clear"
"2023-04-15",153.02,-27.46,6,61.7,83.61,56.7,0,0,4.3,217,"Clear"
"2023-04-15",153.02,-27.46,7,63.4,80.8,57.4,0,0,4.1,208,"Clear"
"2023-04-15",153.02,-27.46,8,67.7,70.79,57.8,0,0,4.4,234,"Clear"
"2023-04-15",153.02,-27.46,9,72.7,61.11,58.5,0,0,3.9,205,"Clear"
"2023-04-15",153.02,-27.46,10,75.9,57.16,59.7,0,0,3.2,47,"Clear"
"2023-04-15",153.02,-27.46,11,78.7,51.7,59.5,0,0,3.9,83,"Clear"
"2023-04-15",153.02,-27.46,12,79.4,49.89,59.1,0,0,5.8,41,"Partially cloudy"
"2023-04-15",153.02,-27.46,13,79.3,47.34,57.5,0,0,6.4,52,"Clear"
"2023-04-15",153.02,-27.46,14,79.2,48.64,58.2,0,0,6.7,44,"Clear"
"2023-04-15",153.02,-27.46,15,78.5,50.53,58.6,0,0,6.9,61,"Partially cloudy"
"2023-04-15",153.02,-27.46,16,77.5,52.89,59,0,0,7.2,59,"Clear"
"2023-04-15",153.02,-27.46,17,75.5,56.29,58.9,0,0,6.4,52,"Clear"
"2023-04-15",153.02,-27.46,18,72.8,67.33,61.4,0,0,4,22,"Clear"
"2023-04-15",153.02,-27.46,19,71.4,72.49,62.1,0,0,2.3,15,"Clear"
"2023-04-15",153.02,-27.46,20,69.7,75.77,61.7,0,0,2.3,47,"Partially cloudy"
"2023-04-15",153.02,-27.46,21,69.5,77.33,62.1,0,0,1.3,44,"Clear"
"2023-04-15",153.02,-27.46,22,67.1,82.43,61.6,0,0,1.2,34,"Overcast"
"2023-04-15",153.02,-27.46,23,66.1,85.63,61.6,0,0,0.8,281,"Overcast"
"2023-04-15",144.96,-37.81,0,59.6,80.39,53.5,0,0,6,22,"Partially cloudy"
"2023-04-15",144.96,-37.81,1,60.2,78.34,53.4,0,0,5.2,14,"Partially cloudy"
"2023-04-15",144.96,-37.81,2,61.1,73.51,52.6,0,0,6.8,27,"Overcast"
"2023-04-15",144.96,-37.81,3,60.9,72.68,52.1,0,0,5.7,21,"Overcast"
"2023-04-15",144.96,-37.81,4,59.5,80.66,53.6,0,0,2.2,33,"Overcast"
"2023-04-15",144.96,-37.81,5,62.1,69.12,51.9,0,0,6.3,360,"Overcast"
"2023-04-15",144.96,-37.81,6,64.8,59.63,50.4,0,0,11.8,4,"Overcast"
"2023-04-15",144.96,-37.81,7,64.3,59.47,49.9,0,0,11.2,6,"Overcast"
"2023-04-15",144.96,-37.81,8,64.7,58.46,49.8,0,0,10.3,6,"Overcast"
"2023-04-15",144.96,-37.81,9,68.4,52.78,50.5,0,0,13.4,4,"Partially cloudy"
"2023-04-15",144.96,-37.81,10,67.2,57.14,51.5,0,0,17.2,348,"Overcast"
"2023-04-15",144.96,-37.81,11,66.3,59.35,51.7,0,0,15.3,358,"Overcast"
"2023-04-15",144.96,-37.81,12,67.4,56.94,51.6,0,0,13,354,"Overcast"
"2023-04-15",144.96,-37.81,13,67.9,56.36,51.8,0,0,13.6,355,"Overcast"
"2023-04-15",144.96,-37.81,14,66.4,61.18,52.6,0,0,10.2,360,"Overcast"
"2023-04-15",144.96,-37.81,15,65.2,68.79,54.7,0.006,100,9.6,360,"Rain, Overcast"
"2023-04-15",144.96,-37.81,16,63.3,78.61,56.6,0,0,7.9,12,"Overcast"
"2023-04-15",144.96,-37.81,17,64,74.54,55.8,0,0,7.8,355,"Overcast"
"2023-04-15",144.96,-37.81,18,65.2,70.35,55.3,0,0,9.8,351,"Overcast"
