home_team,away_team,totals_quantile,sides_quantile,Kick.Off,Venue,Home.Score,Away.Score,Home.Goals,Home.Behinds,Away.Goals,Away.Behinds,Home.Odds,Away.Odds,Bookmakers.Surveyed,Home.Odds.Open,Home.Odds.Min,Home.Odds.Max,Home.Odds.Close,Away.Odds.Open,Away.Odds.Min,Away.Odds.Max,Away.Odds.Close,Home.Line.Open,Home.Line.Min,Home.Line.Max,Home.Line.Close,Away.Line.Open,Away.Line.Min,Away.Line.Max,Away.Line.Close,Home.Line.Odds.Open,Home.Line.Odds.Min,Home.Line.Odds.Max,Home.Line.Odds.Close,Away.Line.Odds.Open,Away.Line.Odds.Min,Away.Line.Odds.Max,Away.Line.Odds.Close,Total.Score.Open,Total.Score.Min,Total.Score.Max,Total.Score.Close,Total.Score.Over.Open,Total.Score.Over.Min,Total.Score.Over.Max,Total.Score.Over.Close,Total.Score.Under.Open,Total.Score.Under.Min,Total.Score.Under.Max,Total.Score.Under.Close,Notes,totals,,
Fremantle,West Coast,141.3228731,13.23363574,19:40,Optus Stadium,71,47,9,17,7,5,1.08,7.17,15,1.19,1.11,1.19,1.11,4.8,4.8,7.25,7.25,-29.5,-42.5,-29.5,-42.5,29.5,29.5,42.5,42.5,1.91,1.89,1.91,1.89,1.91,1.91,1.93,1.93,159.5,152.5,160.5,152.5,1.89,1.91,1.89,2,1.89,1.82,1.89,1.82,,118,79,87
Richmond,Hawthorn,145.0609663,-14.58072352,13:10,MCG,128,67,20,8,9,13,1.27,3.56,15,1.44,1.27,1.44,1.27,2.8,2.8,4,4,-14.5,-23.5,-14.5,-23.5,14.5,14.5,23.5,23.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,169.5,169.5,171.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,195,under,
Richmond,Hawthorn,152.2657748,-7.209917815,13:10,MCG,128,67,20,8,9,13,1.27,3.56,15,1.44,1.27,1.44,1.27,2.8,2.8,4,4,-14.5,-23.5,-14.5,-23.5,14.5,14.5,23.5,23.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,169.5,169.5,171.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,195,79,88
Sydney,Collingwood,148.7129662,-14.24718359,15:20,SCG,77,50,11,11,7,8,1.32,3.22,15,1.31,1.31,1.44,1.33,3.5,2.8,3.5,3.5,-20.5,-21.5,-14.5,-20.5,20.5,14.5,21.5,20.5,1.91,1.95,1.91,1.95,1.91,1.91,1.87,1.87,169.5,169.5,172.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,127,under,
Sydney,Collingwood,156.0922983,-6.934938501,15:20,SCG,77,50,11,11,7,8,1.32,3.22,15,1.31,1.31,1.44,1.33,3.5,2.8,3.5,3.5,-20.5,-21.5,-14.5,-20.5,20.5,14.5,21.5,20.5,1.91,1.95,1.91,1.95,1.91,1.91,1.87,1.87,169.5,169.5,172.5,171.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,127,80,88
Essendon,Port Adelaide,150.4803239,-2.627252084,16:40,Marvel Stadium,62,146,9,8,23,8,1.74,2.03,15,1.75,1.72,1.85,1.77,2.1,1.97,2.18,2.1,-4.5,-5.5,-2.5,-4.5,4.5,2.5,5.5,4.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,166.5,166.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,208,under,
Essendon,Port Adelaide,157.6018531,4.364919164,16:40,Marvel Stadium,62,146,9,8,23,8,1.74,2.03,15,1.75,1.72,1.85,1.77,2.1,1.97,2.18,2.1,-4.5,-5.5,-2.5,-4.5,4.5,2.5,5.5,4.5,1.91,1.91,1.95,1.91,1.91,1.87,1.91,1.91,166.5,166.5,173.5,173.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,208,80,89
Brisbane,Melbourne,167.1339281,-1.310055332,19:50,Gabba,57,115,8,9,18,7,1.79,1.96,15,1.8,1.78,1.85,1.85,2.02,1.97,2.05,2,-2.5,-3.5,-1.5,-1.5,2.5,1.5,3.5,1.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,170.5,170.5,171.5,170.5,1.89,1.89,1.91,1.95,1.89,1.82,1.91,1.87,,172,no bet,
Brisbane,Melbourne,174.8369141,6.442002272,19:50,Gabba,57,115,8,9,18,7,1.79,1.96,15,1.8,1.78,1.85,1.85,2.02,1.97,2.05,2,-2.5,-3.5,-1.5,-1.5,2.5,1.5,3.5,1.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,170.5,170.5,171.5,170.5,1.89,1.89,1.91,1.95,1.89,1.82,1.91,1.87,,172,80,89
GWS Giants,Fremantle,142.9691819,-0.795798418,13:45,Manuka Oval,69,89,10,9,13,11,2.83,1.41,15,2.6,2.6,3.35,3.35,1.5,1.35,1.5,1.35,12.5,12.5,15.5,14.5,-12.5,-15.5,-12.5,-14.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,150.5,148.5,150.5,149.5,1.89,1.89,1.89,1.95,1.89,1.89,1.89,1.87,,158,under,
GWS Giants,Fremantle,149.7863191,6.094840105,13:45,Manuka Oval,69,89,10,9,13,11,2.83,1.41,15,2.6,2.6,3.35,3.35,1.5,1.35,1.5,1.35,12.5,12.5,15.5,14.5,-12.5,-15.5,-12.5,-14.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,150.5,148.5,150.5,149.5,1.89,1.89,1.89,1.95,1.89,1.89,1.89,1.87,,158,80,90
North Melbourne,Gold Coast,130.9907205,5.616804901,14:10,Marvel Stadium,47,114,6,11,16,18,3.16,1.34,15,3.75,3.1,3.75,3.35,1.28,1.28,1.38,1.35,22.5,19.5,23.5,21.5,-22.5,-23.5,-19.5,-21.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,183.5,180.5,184.5,182.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,161,under,
North Melbourne,Gold Coast,137.0969395,11.77606409,14:10,Marvel Stadium,47,114,6,11,16,18,3.16,1.34,15,3.75,3.1,3.75,3.35,1.28,1.28,1.38,1.35,22.5,19.5,23.5,21.5,-22.5,-23.5,-19.5,-21.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,183.5,180.5,184.5,182.5,1.89,1.91,1.89,1.91,1.89,1.91,1.89,1.91,,161,81,90
Geelong,West Coast,142.424077,15.69973155,16:35,GMHBA Stadium,131,46,19,17,7,4,1.02,13.33,15,1.01,1.01,1.02,1.02,17,13,19,19,-64.5,-66.5,-58.5,-65.5,64.5,58.5,66.5,65.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,164.5,164.5,168.5,164.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,177,under,
Geelong,West Coast,149.1366574,22.29238367,16:35,GMHBA Stadium,131,46,19,17,7,4,1.02,13.33,15,1.01,1.01,1.02,1.02,17,13,19,19,-64.5,-66.5,-58.5,-65.5,64.5,58.5,66.5,65.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,164.5,164.5,168.5,164.5,1.89,1.89,1.91,1.91,1.89,1.89,1.91,1.91,,177,81,91
Essendon,Richmond,153.5841624,-6.413644145,19:25,MCG,75,141,11,9,21,15,3.47,1.28,15,2.5,2.5,4,3.35,1.54,1.25,1.54,1.35,10.5,10.5,24.5,22.5,-10.5,-24.5,-10.5,-22.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,176.5,175.5,177.5,176.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,216,under,
Essendon,Richmond,161.0172542,0.922947791,19:25,MCG,75,141,11,9,21,15,3.47,1.28,15,2.5,2.5,4,3.35,1.54,1.25,1.54,1.35,10.5,10.5,24.5,22.5,-10.5,-24.5,-10.5,-22.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,176.5,175.5,177.5,176.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,216,81,92
Port Adelaide,Adelaide,147.2093405,-7.068169034,19:00,Adelaide Oval,111,55,16,15,7,13,1.29,3.4,15,1.54,1.31,1.54,1.33,2.5,2.5,3.5,3.5,-10.5,-21.5,-10.5,-20.5,10.5,10.5,21.5,20.5,1.91,1.89,1.91,1.91,1.91,1.91,1.93,1.91,166.5,163.5,166.5,164.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,166,under,
Port Adelaide,Adelaide,154.2028026,-0.048589514,19:00,Adelaide Oval,111,55,16,15,7,13,1.29,3.4,15,1.54,1.31,1.54,1.33,2.5,2.5,3.5,3.5,-10.5,-21.5,-10.5,-20.5,10.5,10.5,21.5,20.5,1.91,1.89,1.91,1.91,1.91,1.91,1.93,1.91,166.5,163.5,166.5,164.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,166,82,92
Hawthorn,Western Bulldogs,149.5555731,-19.48201598,13:10,UTAS Stadium,64,87,10,4,12,15,2.97,1.37,15,2.25,2.25,3.2,3.2,1.65,1.38,1.65,1.38,7.5,7.5,18.5,18.5,-7.5,-18.5,-7.5,-18.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,171.5,174.5,171.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,151,under,
Hawthorn,Western Bulldogs,156.9922011,-11.90043212,13:10,UTAS Stadium,64,87,10,4,12,15,2.97,1.37,15,2.25,2.25,3.2,3.2,1.65,1.38,1.65,1.38,7.5,7.5,18.5,18.5,-7.5,-18.5,-7.5,-18.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,174.5,171.5,174.5,171.5,1.89,1.89,1.89,1.91,1.89,1.89,1.89,1.91,,151,83,92
Carlton,Collingwood,144.7470042,4.363018117,15:20,MCG,74,75,10,14,11,9,2.02,1.74,15,2.2,1.9,2.4,2.05,1.68,1.58,1.95,1.8,6.5,-1.5,9.5,3.5,-6.5,-9.5,1.5,-3.5,1.91,1.91,1.91,1.85,1.91,1.91,1.91,1.97,164.5,163.5,165.5,165.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,149,under,
Carlton,Collingwood,151.4177842,11.0401295,15:20,MCG,74,75,10,14,11,9,2.02,1.74,15,2.2,1.9,2.4,2.05,1.68,1.58,1.95,1.8,6.5,-1.5,9.5,3.5,-6.5,-9.5,1.5,-3.5,1.91,1.91,1.91,1.85,1.91,1.91,1.91,1.97,164.5,163.5,165.5,165.5,1.89,1.91,1.91,1.91,1.89,1.91,1.91,1.91,,149,84,92
St Kilda,Sydney,149.5077104,-13.92234865,16:40,Marvel Stadium,74,88,11,8,13,10,4.29,1.2,14,2.6,2.6,4.5,4.25,1.5,1.22,1.5,1.24,12.5,12.5,29.5,29.5,-12.5,-29.5,-12.5,-29.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,168.5,168.5,173.5,173.5,1.89,1.89,1.87,1.85,1.89,1.89,1.97,1.97,,162,under,
St Kilda,Sydney,156.7595911,-6.552506635,16:40,Marvel Stadium,74,88,11,8,13,10,4.29,1.2,14,2.6,2.6,4.5,4.25,1.5,1.22,1.5,1.24,12.5,12.5,29.5,29.5,-12.5,-29.5,-12.5,-29.5,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,168.5,168.5,173.5,173.5,1.89,1.89,1.87,1.85,1.89,1.89,1.97,1.97,,162,85,92
